mitra_name,position_name,address,description
PT Traveloka Indonesia,SEO Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Communication & Collaboration Technical Competency:  Project Management Core Competency: Drive for Result Core Competency: Accountability Technical Competency: SEO & Content Planning Technical Competency: Communication & Teamwork Technical Competency: Creative Thinking Core Competency: Practical Innovation
PT Hashmicro Solusi Indonesia,SEO Specialist,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Marketing Development SEO Marketing Communication SEO audit techniques (Advanced) Discipline
Yayasan Adipurna Inovasi Asia,SEO Specialist,,Blog Optimation SEO Soft Skills Mastery of Technology Attendance
PT Pundi Mas Berjaya,Server Manajemen,"Jl. Kw. Industri Tunas 2 No.7D, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444","Analysis of network capacity demand including routers, bandwidth packets and public IP Analysis of hardware (Server) demand based on system requirements Redundancy design: shared storage network (Cisco switch, Hitachi Storage) Cloud-based server setup and configuration Server from Hardware RAID Operating System Network Shared Storage Setup and server configuration, RAID, internet Security Hardening Analysis of security demand infrastructures Servers and shared storage (Iscsi Storage)"
PT Shopee International Indonesia,"Shopee Kampus Merdeka (Marketing, Operations, Technology, Business Development, Human Resources)","Gedung Pacific Place LT. 22,23,25,26 SCBD LOT 10
JL. Jend Sudirman KAV 52-53 RT.005 RW.003
Senayan, Kebayoran Baru
Jakarta Selatan - DKI Jakarta",Technical Skills Effective Communication Ability Data Analysis Ability Stakeholder Management Ability to work together in a team
PT Telkom Indonesia (Persero) Tbk,Sistem Analyst & QA,"Jl Japati 1, Bandung","Programming Language Data Management System Engineering Usability, Vulnerability Assessments and Secure Testing Architecture Design Business Process Management Job Performance Value - Amanah	 Value - Loyal	 Value - Harmonis	 Value - Kolaboratif	 Value - Adaptif	 Value - Kompeten"
PT Global Tiket Network,Site Reliability Engineer ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Teamwork & Collaboration Proactiveness  Analytical Thinking  Coding/Scripting  Project Management
PT XL Axiata Tbk,SME Sales Intern,,Business Development
UPT Solo Technopark,SMES and StartUp Incubator Project Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Problem Solving and Critical Thinking Creativity Adaptability Project Management and Time Management Leadership and Teamwork Communication and Collaboration Work Ethics and Professionalism
PT GIT SOLUTION,Social Engagement,,"Class orientation (Brainstorming, Team Work, Introduction to Tools) Analyzing Target Audience Designing valuable content Design Thinking Public Relations Partnership approach in reaching audience engagement"
PT Semesta Integrasi Digital,Social Media Admin ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Content trend analysis Ability to coordinate Ability to view insights from social media posts Simple video editing Ability Ability to design content
UPT Solo Technopark,Social Media and Media Campaign Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Creativity Communication and Collaboration Project Management and Time Management Adaptability Leadership and Teamwork Problem Solving and Critical Thinking Work Ethics and Professionalism
PT Global Digital Niaga,Social Media & Content Writer Intern,"Jl. Budi Kemuliaan 1 No. 1, Gambir, Jakarta Pusat",Ability in business communication and marketing communication Ability in analyzing and problem solving Ability to write and create content writing Good Self Leadership Ability Ability to Communicate and Collaborate
PT Uni Tokopo Teknologi,Social Media Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Social Media Strategy Social Media Content Marketing Social Media Listening and Monitoring Social Media Marketing & Platforms Social media Analysis and Reporting
PT Vidio Dot Com,Social Media Marketing,"SCTV Tower, Senayan City, Jakarta Pusat","Able to plan, execute and manage Vidio social media accounts. Can read performance or social media data. Team work, Time management, Communication skills"
PT Inamas Sintesis Teknologi,Social Media Officer,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Content Planning Creativity Social Media Optimization Copywriting and Storytelling Community Management
PT Widya Inovasi Indonesia,Social Media Specialist,"Jl. Palagan Tentara Pelajar KM 7.5 No.31A, Mudal, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581","Administering the marketing team Coordinating content Ideas, images and data Collaborating with Social Media Management stakeholders"
PT Hashmicro Solusi Indonesia,Social Media Specialist,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Promotion Promotion Marketing Communication Brand Awareness Kedisiplinan
PT Sebangku Jaya Abadi,Social Media Specialist,Yogyakarta,Social Media Marketing Social Media Campaign Fundamentals User research Social Media Marketing Content Social Media Paid Advertising
PT Generasi Anak Muda Berkarya,Social Media Specialist,"Grand Slipi Tower, CHR Offce Unit O Lt 9, Jl. Letjend S Parman Kav 22-24, Jakarta Barat, 11480",Algorithm analysis on each social media. Ads on social media. Adding engagement. Creating content. Identifying problems
Yayasan Adipurna Inovasi Asia,Social Media Specialist,,Reach Social Media Strategist Soft Skills  Social Media Enggament Kehadiran
PT Sebangku Jaya Abadi,Social Media Specialist,Yogyakarta,Social Media Paid Advertising Content Social Media Marketing Social Media Marketing Fundamentals User research Social Media Campaigns
PT Cloud Hosting Indonesia,Social Media Specialist,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",Understanding Trends for each of the company's social media platforms Acting as an admin on the Company's social media accounts Using social media analytic tools Performing analysis and reporting on insight and engagement on company social media accounts regularly on Making content planning for corporate social media Research and data collection Set the publication schedule of the content that has been created.Identify the company's marketing elements. Identify the target audience of the company
PT Telkom Indonesia (Persero) Tbk,Social Media Specialist Intern,"Jl Japati 1, Bandung",Job Performance Content Delivery Content Design Content Strategy Strategic Communication Plan Content Review Value - Loyal	 Value - Amanah	 Value - Kompeten	 Value - Adaptif	 Value - Harmonis	 Job Performance Value - Kolaboratif
PT Simplefi Teknologi Indonesia,Social Media Strategist,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Designing corporate communication strategies together with the Corporate Communication team Designing and developing campaigns to increase AwanTunai brand awareness Collaborating with copywriters in creating creative content Assisting team leaders in creating various programs aimed at increasing AwanTunai brand awareness to external parties Collecting and documenting employee activities and activities
PT Karya Dua Anyam,Social & Support Production Intern,,"Support the process of planning, data collection, and social program satisfaction surveys (scholarships, clean water sources, food packages, solar lights, reading glasses, children's programs) and Du Anyam mentoring. social services (Scholarships, Clean water sources, Food packages, Solar Lights, Reading Glasses, Children's programs) Help prepare, implement and report on community capacity building programs"
PT Bhinneka Mentaridimensi,Software Developer Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610",Programming Language Software Development Implementation of system development Product Documentation Analytics and Computational Modeling Analytical Thinking Communication Ability Collaboration Inter/between teams
PT Tokopedia,Software Development Engineer Intern ,,Self Leadership Planning & Organizing Problem Solving & Decision Making Communication & Collaboration Functional Excellent & Market Awareness
PT Global Digital Niaga,Software Development Engineer Intern ,"Jl. Budi Kemuliaan 1 No. 1, Gambir, Jakarta Pusat",Building Partnership Problem Analysis & Problem Solving Gaining Commitment Monitoring & Evaluating Planning & Organizing
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","IT Requirement Analysis Application Programming Application Programming Interface (API) Application/Software Design Softskill ""AKHLAK & ACTION"" System Integration Application Programming Interface (API)"
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application Programming Interface (API) System Integration Application/ Software Testing IT Requirement Analysis Application Programming Softskill ""AKHLAK & ACTION"" Application/Software Design"
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application/Software Design System Integration Application Programming IT Requirement Analysis Softskill ""AKHLAK & ACTION"" Application/ Software Testing Application Programming Interface (API)"
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application/Software Design Application Programming Application Programming Interface (API) Softskill ""AKHLAK & ACTION"" Application/ Software Testing IT Requirement Analysis System Integration"
PT LAPI ITB,Software Engineer,Jl. Ganesha No.15B Bandung 40132,Electronics Industry Ecosystem Operation System Professionalism Software Project Engineer on Software Engineering Dedicated Platform
PT Stadikel Edukasi Teknologi,Software Engineer,"Jl. Ki Hajar Dewantara No. 73, Jawa Barat",Web Application Development Software Engineering Cloud Computing Architecture Design Relational Database Software Project Management
PT LAPI ITB,Software Engineer,Jl. Ganesha No.15B Bandung 40132,Electronic Industry Ecosystem Software Project on Special Platform Professionalism Engineer Software Engineering Operating System
PT Suitmedia Kreasi Indonesia,Software Engineer,"Suitmedia HQ
Jl. Pejaten Barat II No. 3A 
Jakarta, Indonesia 12510","Understanding of databases, eloquent, and collections.Application of the ability to build applications Understanding of localization Learning about Suitmedia boilerplates Learning Git Workflow Understanding of setup development environment Understanding of programming principles"
