mitra_name,position_name,address,description
PT Mafela Ranca Wana,Script writer,"Jl. Tan Malaka No. 138 Lt 3 , Kota Payakumbuh,
Sumatera Barat",Naskah Lengkap Pengembangan ide cerita Membuat Treatment Naskah Cerita Referensi Cerita Pemahaman Tentang Shotlist 
PT Telkom Indonesia (Persero) Tbk,Script Writer,"Jl Japati 1, Bandung",Value - Harmonis	 Content Review Content Delivery Content Strategy Content Design Strategic Communication Plan Value - Kompeten	 Value - Amanah	 Job Performance Value - Kolaboratif	 Value - Adaptif	 Value - Loyal	 
Yayasan Adipurna Inovasi Asia,Scrum Master,,Communication Skill Leadership IT Project Management Technical Skill Etos Kerja 
PT Telkom Indonesia (Persero) Tbk,Scrum Master,"Jl Japati 1, Bandung",Partner Relation Management Project Planning Document Production Risk Management Project Execution & Control Project Evaluation Value - Loyal	 Value - Harmonis	 Value - Kompeten	 Value - Adaptif	 Value - Amanah	 Value - Kolaboratif	 Job Performance 
PT Telkom Indonesia (Persero) Tbk,Scrum Master,"Jl Japati 1, Bandung",Project Planning Corporate Communications Document Production Problem Management Partner Relation Management Action Planning  Value - Kompeten Job Performance Value - Amanah Value - Loyal	 Value - Adaptif	 Value - Kolaboratif	 Value - Harmonis	 
PT Traveloka Indonesia,SDET,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Practical Innovation Core Competency: Communication & Collaboration Core Competency: Drive for Result Core Competency: Accountability Technical Competency: Debugging Technical Competency: Testing Technical Competency: Programming Technical Competency: Subversioning (Git) Technical Competency: Writing Technical Documentation Technical Competency: Software Engineering Life Cycle Technical Competency: UI Automation Testing 
PT Semesta Integrasi Digital,Secondary Education Learning Designer ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan Koordinasi Pembuatan Program Charter dan Aktivitas Mandiri Penyusunan  LMS Sekolah.mu dan Karier.mu Analisis materi pembelajaran SMP-SMA Penyusunan materi pembelajaran SMP-SMA Perancangan Impact Report 
PT Global Tiket Network,Security Engineer ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Cybersecurity Knowledge Teamwork & Collaboration Analytical Thinking  Project Management  Proactiveness  
PT ECART WEBPORTAL INDONESIA,Seller Communication - Intern,,"Kemampuan Creative Thinking Problem Solving Ms. Office Skill (Excel, Power Point, Word, Outlook) Kemampuan Analisa Data Communication Skill Basic Project Management Presentation Skill "
PT ECART WEBPORTAL INDONESIA,Seller Community - Intern,,"Kemampuan Komunikasi Ms. Office Skill (Excel, Power Point, Word, Outlook) Kemampuan Berorganisasi dan Koordinasi Problem Solving Kemampuan Analisa Data Presentation Skill Kemampuan Konsultasi "
PT ECART WEBPORTAL INDONESIA,Seller Growth Intern ,,Data Analysis (inc Ms Excel Proffeciency) Project Management Product Operation Communication Skill Leadership Skill Problem Solving Presentation Skill 
PT ECART WEBPORTAL INDONESIA,Seller Trainer - Intern,,Problem Solving Kemampuan memfasilitasi Presentation Skill Kemampuan Komunikasi dan Public Speaking Kemampuan Berorganisasi dan Koordinasi Basic Project Management Kemampuan Analisa Data 
PT Vidio Dot Com,SEO,"SCTV Tower, Senayan City, Jakarta Pusat","Memahami, menjalankan dan mengelola algoritma SEO Writing skills Team working Communication skills Time management "
PT Traveloka Indonesia,SEO Intern,"Traveloka Campus (d/h Green Office Park 1) North Tower, Jl Grand Boulevard, BSD Green Office Park, Kel. Sampora, Kec. Cisauk,  Kab.Tangerang, Prov. Banten",Core Competency: Communication & Collaboration Technical Competency:  Project Management Core Competency: Drive for Result Core Competency: Accountability Technical Competency: SEO & Content Planning Technical Competency: Communication & Teamwork Technical Competency: Creative Thinking Core Competency: Practical Innovation 
PT Hashmicro Solusi Indonesia,SEO Specialist,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Marketing Development SEO Marketing Communication Teknik audit SEO (Advanced) Kedisiplinan 
Yayasan Adipurna Inovasi Asia,SEO Specialist,,Blog Optimation SEO Soft Skills  Penguasaan Tehnologi Kehadiran 
PT Pundi Mas Berjaya,Server Manajemen,"Jl. Kw. Industri Tunas 2 No.7D, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444","Analisis permintaan kapitas jaringan termasuk router, paket bandwidth dan IP public Analisis permintaan hardware (Server) berdasarkan kebutuhan system Perancangan redundancy: jaringan shared storage (Cisco switch, Hitachi Storage) Setup dan konfigurasi server berbasis cloud Server dari Hardware RAID Operating System Jaringan Shared Storage Setup dan konfigurasi server, RAID,  internet Security Harderning Analisis permintaan keamanan infrastructures Servers dan shared storage (Iscsi Storage) "
PT Shopee International Indonesia,"Shopee Kampus Merdeka (Marketing, Operations, Technology, Business Development, Human Resources)","Gedung Pacific Place LT. 22,23,25,26 SCBD LOT 10
JL. Jend Sudirman KAV 52-53 RT.005 RW.003
Senayan, Kebayoran Baru
Jakarta Selatan - DKI Jakarta",Kemampuan Teknikal Komunikasi Efektif Kemampuan Analisis Data Kemampuan Manajemen Stakeholder Kemampuan Bekerja sama dalam Tim 
PT Telkom Indonesia (Persero) Tbk,Sistem Analyst & QA,"Jl Japati 1, Bandung","Programming Language Data Management System Engineering Usability, Vulnerability Assessments and Secure Testing Architecture Design Business Process Management Job Performance Value - Amanah	 Value - Loyal	 Value - Harmonis	 Value - Kolaboratif	 Value - Adaptif	 Value - Kompeten	 "
PT Global Tiket Network,Site Reliability Engineer ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Teamwork & Collaboration Proactiveness  Analytical Thinking  Coding/Scripting  Project Management  
PT XL Axiata Tbk,SME Sales Intern,,Business Development 
UPT Solo Technopark,SMES and StartUp Incubator Project Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Problem Solving dan Berpikir Kritis Kreativitas Adaptability Manajemen Proyek dan Manajemen Waktu Kepemimpinan dan Teamwork Komunikasi dan Kolaborasi Etika Kerja dan Profesionalisme 
PT GIT SOLUTION,Social Engagement,,"Orientasi kelas (Brainstorming, Team Work, Pengenalan Tools) Menganalisa Target Audiens Merancang konten yang bernilai Pendekatan Design Thinking Public Relation Partnership dalam menjangkau keterlibatan audience "
PT Semesta Integrasi Digital,Social Media Admin ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Analisis trend konten Kemampuan berkoordinasi Kemampuan melihat insight dari postingan media sosial Kemampuan editing video sederhana Kemampuan mendesain konten  
UPT Solo Technopark,Social Media and Media Campaign Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Kreativitas Komunikasi dan Kolaborasi Manajemen Proyek dan Manajemen Waktu Adaptability Kepemimpinan dan Teamwork Problem Solving dan Berpikir Kritis Etika Kerja dan Profesionalisme 
PT Global Digital Niaga,Social Media & Content Writer Intern,"Jl. Budi Kemuliaan 1 No. 1, Gambir, Jakarta Pusat",Kemampuan dalam business communication dan marketing communication  Kemampuan dalam menganalisa dan problem solving Kemampuan menulis dan membuat content writing Kemampuan Self Leadership yang baik Kemampuan Berkomunikasi dan Bekerjasama 
PT Uni Tokopo Teknologi,Social Media Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Social Media Strategy Social Media Content Marketing Social Media Listening and Monitoring Social Media Marketing & Platforms Social media Analysis and Reporting 
PT Vidio Dot Com,Social Media Marketing,"SCTV Tower, Senayan City, Jakarta Pusat","Mampu merencanakan, mengeksekusi dan mengelola akun media sosial Vidio Dapat membaca performance atau data social media Team work Time management Communication skills "
PT Inamas Sintesis Teknologi,Social Media Officer,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Content Planning Kreativitas  Social  Media Optimization Copywriting dan Storytelling  Manajemen Komunitas 
PT Widya Inovasi Indonesia,Social Media Specialist,"Jl. Palagan Tentara Pelajar KM 7.5 No.31A, Mudal, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581","Melakukan administrasi tim marketing Koordinasi konten Ide, gambar, dan data Bekerjasama dengan stakeholder Sosmed Management "
PT Hashmicro Solusi Indonesia,Social Media Specialist,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Promotion Promotion Marketing Communication Brand Awareness Kedisiplinan 
PT Sebangku Jaya Abadi,Social Media Specialist,Yogyakarta,Sosial Media Marketing Fundamental Kampanye Media Sosial User research Konten Pemasaran Media Sosial Social Media Paid Advertising 
PT Generasi Anak Muda Berkarya,Social Media Specialist,"Grand Slipi Tower, CHR Offce Unit O Lt 9, Jl. Letjend S Parman Kav 22-24, Jakarta Barat, 11480",Analisis Algoritma di setiap Social Media Memasang Ads di social Media Menambah Engagement Membuat Konten Mengidentifikasi Masalah 
Yayasan Adipurna Inovasi Asia,Social Media Specialist,,Reach Social Media Strategist Soft Skills  Social Media Enggament Kehadiran 
PT Sebangku Jaya Abadi,Social Media Specialist,Yogyakarta,Social Media Paid Advertising Konten Pemasaran Media Sosial Sosial Media Marketing Fundamental User research Kampanye Media Sosial 
PT Cloud Hosting Indonesia,Social Media Specialist,"Sentral Senayan II, Jl. Asia Afrika No.8, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",Memahami Tren untuk masing-masing platform social media perusahaan Bertindak sebagai admin pada akun media sosial Perusahaan Menggunakan social media analytic tools Melakukan analisis dan membuat laporan terhadap insight dan engagement akun social media perusahaan secara berkala pada Membuat perencanaan konten untuk social media perusahaan Riset dan pengumpulan data Mengatur jadwal publikasi dari konten yang sudah dibuat. Mengidentifikasi elemen pemasaran perusahaan Mengidentifikasi target audience dari perusahaan 
PT Telkom Indonesia (Persero) Tbk,Social Media Specialist Intern,"Jl Japati 1, Bandung",Job Performance Content Delivery Content Design Content Strategy Strategic Communication Plan Content Review Value - Loyal	 Value - Amanah	 Value - Kompeten	 Value - Adaptif	 Value - Harmonis	 Job Performance Value - Kolaboratif	 
PT Simplefi Teknologi Indonesia,Social Media Strategist,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Merancang strategi komunikasi perusahaan bersama dengan tim Corporate Communication Merancang dan mengembangkan campaign untuk meningkatkan brand awareness AwanTunai Berkolaborasi dengan copywriter dalam pembuatan konten kreatif  Membantu team leader dalam membuat berbagai program yang bertujuan untuk meningkatkan brand awareness AwanTunai ke pihak eksternal Mengumpulkan dan membuat dokumentasi kegiatan dan aktivitas karyawan 
PT Karya Dua Anyam,Social & Support Production Intern,,"Mendukung proses perencanaan, pendataan, serta survei kepuasaan program sosial (Beasiswa,  Sumber air bersih, Paket makanan, Lampu Surya, Kacamata Baca, Program anak) dan pendampingan Du Anyam Membantu mengumpulkan data kompilasi program sosial Mendukung pelaksanaan forum komunikasi dengan komunitas Mendukung proses pendistribusian program sosial (Beasiswa,  Sumber air bersih, Paket makanan, Lampu Surya, Kacamata Baca, Program anak) Membantu menyiapkan, implementasi dan melaporkan program pengembangan kapasitas komunitas "
PT Bhinneka Mentaridimensi,Software Developer Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610", Programming Language   Software Development Implementasi pengembangan sistem   Product Documentation  Analytics and Computational Modelling Analitical Thinking Kemampuan Komunikasi  Kolaborasi Inter/antar tim 
PT Tokopedia,Software Development Engineer Intern ,,Self Leadership Planning & Organizing Problem Solving & Decision Making Communication & Collaboration Functional Excellent & Market Awareness 
PT Global Digital Niaga,Software Development Engineer Intern ,"Jl. Budi Kemuliaan 1 No. 1, Gambir, Jakarta Pusat",Building Partnership Problem Analysis & Problem Solving Gaining Commitment Monitoring & Evaluating Planning & Organizing 
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","IT Requirement Analysis Application Programming Application Programming Interface (API) Application/Software Design Softskill ""AKHLAK & ACTION"" System Integration Application Programming Interface (API) "
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application Programming Interface (API) System Integration Application/ Software Testing IT Requirement Analysis Application Programming Softskill ""AKHLAK & ACTION"" Application/Software Design "
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application/Software Design System Integration Application Programming IT Requirement Analysis Softskill ""AKHLAK & ACTION"" Application/ Software Testing Application Programming Interface (API) "
PT TELEKOMUNIKASI SELULAR,Software Development Intern,"The Telkom Hub, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Application/Software Design Application Programming Application Programming Interface (API) Softskill ""AKHLAK & ACTION"" Application/ Software Testing IT Requirement Analysis System Integration "
PT LAPI ITB,Software Engineer,Jl. Ganesha No.15B Bandung 40132,Sistem Operasi Ekosistem Industri Elektronika Profesionalisme Insinyur Proyek Perangkat Lunak pada Platform Khusus Rekayasa Perangkat Lunak 
PT Stadikel Edukasi Teknologi,Software Engineer,"Jl. Ki Hajar Dewantara No. 73, Jawa Barat",Web Application Development Software Engineering Cloud Computing Architecture Design Relational Database Software Project Management 
PT LAPI ITB,Software Engineer,Jl. Ganesha No.15B Bandung 40132,Ekosistem Industri Elektronika Proyek Perangkat Lunak pada Platform Khusus Profesionalisme Insinyur Rekayasa Perangkat Lunak Sistem Operasi 
PT Suitmedia Kreasi Indonesia,Software Engineer,"Suitmedia HQ
Jl. Pejaten Barat II No. 3A 
Jakarta, Indonesia 12510","Pemahaman terkait database, eloquent, dan collection. Pengaplikasian kemampuan membangun aplikasi Pemahaman terkait lokalisasi Pembelajaran mengenai Suitmedia boilerplates Pembelajaran Git Workflow Pemahaman terkait setup development environment Pemahaman terkait prinsip programming "
